title,index_movie
who is cletis tout?,"[20877, 19440, 11383, 20815, 15709]"
harry and walter go to new york,"[11683, 1034, 7223, 16136, 3799]"
the merchant of four seasons,"[14314, 10849, 3275, 15426, 12521]"
nosferatu the vampyre,"[20402, 13870, 15196, 11759, 18947]"
the big bus,"[9316, 17964, 11959, 3918, 2879]"
the eddy duchin story,"[5110, 741, 11788, 16055, 4236]"
in like flint,"[2381, 1636, 4295, 4784, 2656]"
la terra trema,"[8155, 17531, 3186, 446, 16719]"
modesty blaise,"[3027, 3685, 11089, 8808, 2185]"
ossessione,"[8155, 15444, 10218, 10555, 4173]"
our man flint,"[2881, 146, 2880, 20540, 7634]"
red beard,"[9049, 4828, 4930, 7861, 6070]"
robin and marian,"[20384, 5926, 16423, 402, 16350]"
top secret!,"[15892, 20814, 3515, 19945, 20815]"
signs,"[6102, 2112, 23, 14569, 15096]"
the last kiss,"[15634, 15638, 12237, 18578, 16670]"
spy kids 2: the island of lost dreams,"[3119, 14413, 20892, 16851, 16019]"
the good girl,"[6239, 10199, 11250, 361, 401]"
blood work,"[2799, 9482, 4217, 3655, 9486]"
xxx,"[4301, 12355, 13927, 7066, 11756]"
24 hour party people,"[8064, 14417, 252, 1192, 6228]"
biggie and tupac,"[6862, 6810, 1287, 5325, 20109]"
lan yu,"[258, 3758, 1893, 6773, 8613]"
songs from the second floor,"[5842, 11748, 17871, 8462, 7945]"
read my lips,"[8186, 17563, 11840, 18149, 18044]"
merci pour le chocolat,"[243, 13914, 4260, 14511, 11616]"
beau pere,"[9273, 10938, 8625, 5607, 16343]"
the principal,"[13195, 1177, 4326, 12538, 5340]"
rollerball,"[5993, 2680, 12503, 2054, 1178]"
blue crush,"[8979, 16305, 7417, 15184, 7688]"
mostly martha,"[3433, 20446, 15444, 7863, 18103]"
the isle,"[8214, 18362, 9567, 13097, 14522]"
possession,"[20113, 8122, 20597, 21696, 20643]"
one hour photo,"[15545, 991, 18114, 14233, 18115]"
s1m0ne,"[14980, 10332, 20262, 12131, 12767]"
undisputed,"[21711, 4473, 11334, 19082, 6681]"
amy's orgasm,"[14825, 19861, 7599, 1101, 12214]"
how i killed my father,"[14831, 21456, 21687, 7586, 21363]"
the care bears movie,"[11327, 4121, 8485, 13379, 11016]"
care bears movie ii: a new generation,"[1190, 15034, 18189, 4120, 16496]"
clash of the titans,"[14905, 303, 8977, 10854, 21632]"
hot shots!,"[358, 7883, 892, 17056, 7495]"
nightmare city,"[3938, 2770, 4943, 11139, 3761]"
the swarm,"[768, 1910, 6582, 12426, 8976]"
time after time,"[3692, 4293, 12199, 18127, 928]"
down and out in beverly hills,"[1010, 21102, 21089, 5158, 11845]"
flaming star,"[4129, 5488, 4042, 163, 2030]"
love me tender,"[14883, 4016, 6026, 2493, 8842]"
the return of the vampire,"[18115, 8227, 3501, 11424, 2164]"
the revenge of frankenstein,"[5112, 2680, 15896, 4195, 9694]"
stakeout,"[13450, 17724, 1010, 879, 7127]"
wild in the country,"[7579, 11768, 8444, 7698, 15574]"
wolfen,"[21193, 5582, 14935, 15966, 2196]"
slap her... she's french,"[19521, 16525, 2720, 10312, 142]"
mad love,"[16692, 19372, 12282, 1276, 4002]"
à nous la liberté,"[16602, 15390, 14565, 809, 9276]"
true colors,"[1651, 3700, 2306, 5948, 10718]"
snipes,"[12598, 6096, 11695, 21711, 11317]"
city by the sea,"[1051, 5511, 9280, 14179, 2986]"
the incubus,"[17328, 13721, 94, 3255, 16688]"
johnny dangerously,"[4774, 6681, 321, 11070, 9167]"
the last house on the left,"[11317, 10113, 4355, 1464, 8184]"
thesis,"[10353, 20655, 16441, 20653, 10177]"
barbershop,"[5391, 9270, 19539, 303, 20621]"
the transporter,"[3235, 18692, 7740, 9800, 4838]"
the children of the century,"[13142, 7726, 19061, 5799, 19570]"
igby goes down,"[3556, 1736, 19440, 142, 240]"
aspen extreme,"[12245, 269, 240, 4138, 17441]"
captain ron,"[2919, 2588, 1515, 16567, 5454]"
ernest goes to jail,"[4152, 9461, 11599, 1034, 1010]"
ernest scared stupid,"[401, 10199, 801, 9364, 1178]"
the gypsy moths,"[2776, 5705, 2461, 6134, 5350]"
the hills have eyes,"[872, 10604, 4372, 8291, 2245]"
indian summer,"[15758, 3021, 9688, 4896, 20058]"
the mack,"[7788, 123, 10341, 5894, 9753]"
monkey trouble,"[4969, 237, 2480, 85, 8403]"
shock waves,"[15935, 7965, 12906, 956, 19395]"
tabu,"[10302, 2692, 2958, 9348, 180]"
the wanderers,"[1352, 8743, 6350, 1583, 2757]"
the yearling,"[11938, 5595, 9417, 1341, 5262]"
the ladykillers,"[3660, 672, 4489, 1583, 8448]"
the lavender hill mob,"[9665, 2941, 935, 4766, 672]"
the man in the white suit,"[15693, 6564, 13298, 297, 10564]"
ratcatcher,"[10571, 7838, 20828, 2506, 17106]"
society,"[2164, 7358, 15233, 7418, 584]"
son of the bride,"[10338, 2256, 3519, 20143, 21299]"
the experiment,"[11041, 12287, 10014, 12419, 12865]"
the banger sisters,"[1075, 18549, 2861, 10109, 1813]"
the four feathers,"[8750, 10492, 571, 17169, 1183]"
trapped,"[21589, 16977, 4184, 11695, 13011]"
8 women,"[7726, 14687, 8905, 7650, 906]"
his secret life,"[8155, 16378, 4091, 5478, 17522]"
secretary,"[12214, 6691, 16542, 20648, 17113]"
spirited away,"[7078, 8797, 6815, 14038, 18533]"
sweet home alabama,"[10689, 19522, 1043, 18853, 8481]"
the tuxedo,"[19441, 17946, 19499, 19498, 16468]"
moonlight mile,"[16469, 85, 3372, 14934, 3843]"
skins,"[17724, 20987, 6005, 150, 4857]"
wasabi,"[3233, 14832, 17384, 6650, 10900]"
jonah: a veggietales movie,"[9325, 19472, 13379, 17680, 18630]"
red dragon,"[10023, 3052, 11246, 10296, 419]"
bloody sunday,"[4843, 868, 2945, 15282, 8033]"
heaven,"[3931, 180, 4788, 21611, 2958]"
the man from elysian fields,"[10221, 13939, 142, 13131, 2340]"
welcome to collinwood,"[10764, 10483, 20618, 6119, 19865]"
flirting,"[14778, 1325, 4555, 17196, 17281]"
mothra vs. godzilla,"[11902, 5923, 9361, 7625, 3362]"
"godzilla, king of the monsters!","[1697, 4920, 18250, 15920, 13593]"
the moderns,"[17313, 9422, 15755, 16586, 621]"
the onion field,"[3353, 1993, 18418, 2236, 6795]"
powaqqatsi,"[4219, 18697, 17616, 19076, 931]"
the pride of the yankees,"[2164, 8987, 1341, 1416, 4958]"
valmont,"[19245, 18782, 20113, 1265, 6335]"
horror of dracula,"[2680, 6487, 4131, 15896, 1386]"
strange brew,"[21102, 21089, 15477, 10854, 338]"
the incredible mr. limpet,"[666, 11762, 1341, 2006, 1528]"
django,"[11748, 19275, 7945, 4943, 17458]"
flashback,"[9056, 17972, 14760, 15789, 8761]"
hanky panky,"[2196, 3719, 9342, 11643, 20618]"
seance on a wet afternoon,"[10816, 1128, 5587, 10573, 4996]"
below,"[9266, 13614, 2612, 12428, 3947]"
brown sugar,"[8149, 8944, 10783, 6428, 12058]"
knockaround guys,"[1591, 12622, 8009, 332, 4882]"
the rules of attraction,"[1226, 12031, 16542, 8744, 3037]"
tuck everlasting,"[924, 17468, 20118, 14146, 19889]"
white oleander,"[1947, 20874, 332, 9511, 2799]"
bowling for columbine,"[18177, 20484, 9767, 2761, 15920]"
comedian,"[17318, 2149, 9656, 284, 1792]"
on guard,"[17625, 4323, 13550, 16219, 20677]"
pokémon 4ever: celebi - voice of the forest,"[4212, 2066, 4710, 13956, 18533]"
pokémon 4ever: celebi - voice of the forest,"[4212, 2066, 4710, 13956, 18533]"
punch-drunk love,"[2320, 16342, 10257, 1057, 4691]"
the 51st state,"[11748, 11069, 571, 7945, 13489]"
the ring,"[20493, 20153, 21287, 11691, 9638]"
auto focus,"[1056, 8545, 905, 1591, 3394]"
the grey zone,"[3303, 11250, 3301, 19865, 2467]"
hansel & gretel,"[10792, 12625, 15960, 13726, 16910]"
naqoyqatsi,"[4192, 19076, 18697, 8376, 571]"
real women have curves,"[21020, 6645, 161, 18449, 11402]"
russian ark,"[21471, 21464, 21572, 21493, 14537]"
take care of my cat,"[18371, 16400, 18341, 11541, 18962]"
tully,"[14330, 17124, 16030, 3378, 46]"
billy bathgate,"[3578, 2215, 753, 5088, 14958]"
the mechanic,"[5213, 15664, 2699, 10483, 2586]"
saturday night fever,"[598, 9068, 16450, 2793, 3548]"
to the devil a daughter,"[2669, 571, 3997, 19606, 15571]"
urban cowboy,"[4034, 4969, 15949, 16341, 7452]"
terror train,"[6489, 7156, 18191, 6253, 15834]"
tom horn,"[6349, 2477, 1487, 2847, 2146]"
up the academy,"[15884, 5846, 6916, 1374, 4762]"
when time ran out...,"[14545, 3653, 15677, 5190, 8385]"
without warning,"[3852, 9032, 6906, 10170, 9266]"
xanadu,"[5111, 999, 1523, 1231, 2637]"
...all the marbles,"[1775, 2405, 7172, 4153, 6133]"
absence of malice,"[5093, 20350, 4087, 1247, 16148]"
banana joe,"[9279, 16417, 9484, 2578, 17701]"
blow out,"[17721, 21442, 20350, 11934, 11211]"
buddy buddy,"[16357, 4070, 2761, 4003, 14584]"
the burning,"[8341, 4915, 16515, 13746, 20197]"
cannibal ferox,"[16642, 2770, 17532, 16079, 20006]"
carbon copy,"[15966, 8252, 21768, 3589, 21253]"
charlie chan and the curse of the dragon queen,"[10673, 3637, 12410, 1250, 15025]"
a friend is a treasure,"[2305, 831, 4773, 6871, 6037]"
the chosen,"[19063, 9585, 10783, 3018, 2634]"
knock on wood,"[16253, 6572, 13069, 21546, 7217]"
continental divide,"[7330, 9316, 14035, 2412, 3732]"
man of iron,"[5118, 4526, 6150, 9558, 11175]"
dead & buried,"[1523, 9360, 2269, 76, 2197]"
death hunt,"[15677, 16477, 1990, 20519, 1914]"
enter the ninja,"[11844, 1931, 2677, 19490, 20713]"
the entity,"[20812, 10764, 20669, 4096, 11673]"
eye of the needle,"[11047, 13449, 6487, 2661, 3289]"
eyewitness,"[19980, 4583, 13214, 1669, 6284]"
the woman next door,"[21462, 11115, 16794, 21555, 3860]"
"fort apache, the bronx","[8944, 1711, 20327, 18756, 10611]"
the four seasons,"[1223, 6297, 667, 4611, 3732]"
galaxy of terror,"[3271, 10643, 16562, 17029, 6293]"
gallipoli,"[11122, 1317, 10811, 10266, 11807]"
the inquisitor,"[21602, 14832, 1994, 14888, 3245]"
ghost story,"[970, 20350, 1614, 8576, 7199]"
goodbye pork pie,"[1554, 8060, 835, 10007, 17042]"
gregory's girl,"[10746, 21376, 16941, 11251, 4766]"
who pulled the plug?,"[16319, 3898, 2761, 16357, 6478]"
the hand,"[20620, 754, 18115, 5267, 10914]"
happy birthday to me,"[14868, 11074, 1592, 21258, 5202]"
"ladies and gentlemen, the fabulous stains","[10618, 7640, 5285, 5093, 19586]"
lady chatterley's lover,"[1900, 10095, 12974, 827, 2958]"
lili marleen,"[11037, 4816, 13071, 4532, 4589]"
lola,"[6207, 12287, 7803, 12034, 5152]"
looker,"[6744, 18345, 851, 19867, 14503]"
"the looney, looney, looney bugs bunny movie","[11103, 1066, 11762, 4061, 5131]"
madman,"[19493, 14003, 14507, 4491, 21059]"
modern problems,"[1971, 6595, 806, 8079, 2067]"
modern romance,"[8031, 3092, 2455, 409, 3582]"
ms .45,"[13593, 5622, 6741, 16997, 3923]"
my bloody valentine,"[13861, 17339, 8765, 5288, 13072]"
my dinner with andré,"[265, 2498, 12623, 3468, 1047]"
neighbors,"[401, 1178, 10821, 11250, 14570]"
the night the lights went out in georgia,"[6067, 13280, 5683, 16018, 13230]"
pennies from heaven,"[931, 12491, 6526, 4192, 4219]"
pieces,"[10675, 17034, 4537, 11817, 11139]"
polyester,"[10199, 3422, 21505, 317, 2133]"
private lessons,"[11337, 6405, 6468, 20198, 20089]"
the professional,"[13201, 13285, 13070, 6567, 3627]"
ghost ship,"[3576, 13798, 3600, 8884, 8229]"
jackass: the movie,"[8474, 11302, 13017, 11177, 8358]"
paid in full,"[1040, 17034, 7945, 2761, 15677]"
all or nothing,"[6228, 1128, 3068, 577, 8333]"
all the queen's men,"[7013, 17491, 20222, 11536, 17311]"
frida,"[14771, 3598, 2164, 10946, 12072]"
roger dodger,"[8234, 2023, 2164, 142, 17739]"
time changer,"[3502, 7491, 4126, 13207, 5706]"
beau travail,"[16096, 6076, 11442, 11220, 9760]"
casino royale,"[2185, 3090, 935, 2659, 2154]"
the company of wolves,"[4318, 1372, 19203, 12174, 12325]"
exodus,"[2301, 10583, 12075, 21494, 9866]"
how to murder your wife,"[6614, 6306, 8649, 10739, 9158]"
"the russians are coming, the russians are coming","[6904, 7317, 2468, 3865, 17964]"
the world of henry orient,"[16805, 14477, 3700, 3214, 1341]"
i spy,"[15677, 10295, 9089, 6737, 12355]"
the santa clause 2,"[250, 716, 2928, 2164, 5441]"
the weight of water,"[5349, 14261, 6179, 5069, 3719]"
femme fatale,"[5216, 21309, 2465, 11204, 3627]"
8 mile,"[6695, 13302, 9422, 17819, 1736]"
far from heaven,"[11060, 13207, 571, 741, 4219]"
harry potter and the chamber of secrets,"[3614, 5861, 8935, 11965, 11372]"
ararat,"[7945, 1795, 11748, 2727, 14363]"
the crime of padre amaro,"[8354, 10940, 6847, 19795, 4674]"
the way home,"[11576, 10790, 4693, 5763, 18190]"
mutant action,"[1797, 15856, 4398, 20653, 16826]"
liberty stands still,"[19873, 17477, 20046, 17535, 17749]"
the life and death of colonel blimp,"[21665, 8951, 3568, 16565, 4680]"
rio grande,"[4047, 21329, 10541, 5242, 10514]"
the young americans,"[3584, 4978, 20098, 10165, 17140]"
mysterious island,"[14413, 9806, 20618, 12471, 8679]"
left behind ii: tribulation force,"[19687, 4582, 13740, 6812, 4751]"
dog soldiers,"[4856, 21243, 13485, 2047, 9319]"
fingers,"[2431, 14233, 9342, 10493, 4219]"
houseboat,"[2164, 1811, 4492, 2444, 8888]"
madame bovary,"[8332, 3577, 11169, 12783, 17153]"
my father's glory,"[11151, 17821, 20172, 2128, 7073]"
my mother's castle,"[4322, 11151, 17650, 7073, 7870]"
return to the blue lagoon,"[17392, 4669, 20829, 17090, 15935]"
too beautiful for you,"[11115, 7115, 1109, 919, 21704]"
toy soldiers,"[4109, 4023, 9048, 1176, 2047]"
the prowler,"[5065, 7270, 13320, 4202, 6275]"
ragtime,"[1636, 11877, 1572, 1908, 2457]"
roadgames,"[18134, 958, 7464, 5395, 13862]"
rollover,"[4492, 2164, 15677, 9755, 19660]"
saturday the 14th,"[6994, 21247, 9647, 3323, 13318]"
scanners,"[4214, 7239, 4987, 14868, 3044]"
sharky's machine,"[16622, 16805, 13557, 5343, 16056]"
shock treatment,"[1922, 15845, 4129, 4133, 5442]"
do you remember dolly bell?,"[16357, 11748, 5240, 5954, 6457]"
cabbage soup,"[21309, 3627, 18566, 20203, 13201]"
southern comfort,"[2857, 1295, 1692, 15534, 1540]"
tales of ordinary madness,"[7447, 16378, 15148, 18439, 19157]"
student bodies,"[3397, 21198, 6332, 8981, 4388]"
tattoo,"[8730, 5827, 3924, 11587, 10469]"
they all laughed,"[9962, 11811, 7127, 17721, 9688]"
thief,"[7788, 2314, 2461, 5213, 15260]"
true confessions,"[8291, 16056, 10667, 877, 5332]"
die another day,"[9, 2255, 1216, 2664, 5552]"
the emperor's club,"[12077, 12276, 12368, 10094, 18549]"
friday after next,"[15668, 10180, 6011, 1777, 19440]"
the quiet american,"[13792, 3947, 9348, 13682, 9089]"
talk to her,"[16158, 8985, 8357, 21529, 18599]"
eight crazy nights,"[18114, 18765, 12919, 8363, 11929]"
solaris,"[21622, 15367, 18539, 12152, 8690]"
treasure planet,"[3223, 4554, 10539, 45, 10821]"
what to do in case of fire?,"[12014, 15696, 15489, 13386, 16383]"
brother,"[17085, 10816, 15074, 4353, 9494]"
elling,"[5326, 18110, 18718, 3504, 15936]"
i spit on your grave,"[1993, 9825, 18115, 12456, 7874]"
the island at the top of the world,"[1451, 1481, 1442, 3892, 16591]"
the last seduction,"[798, 2491, 299, 685, 2353]"
the sword and the sorcerer,"[2381, 2675, 10069, 2149, 204]"
zulu,"[935, 9665, 8584, 2229, 5578]"
analyze that,"[1839, 8931, 2164, 3578, 8827]"
empire,"[1083, 11355, 4638, 8103, 21218]"
adaptation.,"[10199, 15935, 2477, 2164, 1099]"
equilibrium,"[368, 13207, 13355, 5159, 13669]"
it all starts today,"[63, 20202, 3233, 9547, 6077]"
medea,"[17098, 17298, 17454, 8424, 3186]"
visitor q,"[8698, 14229, 9602, 10392, 862]"
bolero: dance of life,"[3627, 2057, 13201, 21309, 8638]"
"vernon, florida","[15659, 14674, 18147, 12196, 10017]"
escape to victory,"[904, 15182, 4809, 14196, 2299]"
whose life is it anyway?,"[2405, 7644, 4153, 6639, 2776]"
zoot suit,"[8308, 14703, 10172, 8456, 20569]"
alone in the dark,"[6748, 4154, 7604, 5213, 15966]"
android,"[8151, 8589, 20448, 92, 14596]"
ace of aces,"[7243, 14750, 8175, 16357, 816]"
attila flagello di dio,"[17026, 17092, 18895, 19680, 17504]"
author! author!,"[6379, 1857, 4819, 7579, 1877]"
barbarosa,"[2091, 16273, 15262, 3971, 12686]"
the beast within,"[14219, 12581, 1835, 17750, 4238]"
best friends,"[21345, 18099, 5397, 3493, 4668]"
the best little whorehouse in texas,"[140, 259, 13703, 9620, 7358]"
the border,"[8494, 9557, 1051, 3097, 4857]"
the party 2,"[3569, 4928, 6567, 3676, 17138]"
britannia hospital,"[10199, 4110, 842, 12982, 935]"
burden of dreams,"[2691, 10511, 2194, 15920, 13177]"
cannery row,"[4153, 9488, 2776, 10996, 10199]"
class of 1984,"[18269, 2457, 5204, 3030, 4109]"
danton,"[8179, 11753, 11926, 11642, 3860]"
deathtrap,"[4582, 2125, 4330, 7127, 15997]"
the man who saves the world,"[12547, 20993, 13952, 13291, 13956]"
eating raoul,"[1981, 5069, 10469, 19419, 6702]"
drumline,"[2550, 21391, 19440, 11244, 16342]"
the hot chick,"[11702, 8678, 13858, 12069, 13245]"
maid in manhattan,"[2228, 9538, 16406, 2692, 16892]"
star trek: nemesis,"[1718, 261, 979, 995, 992]"
about schmidt,"[2025, 17923, 15693, 19073, 20052]"
el bola,"[12636, 20143, 2256, 15872, 16430]"
evelyn,"[8123, 19390, 8971, 1857, 3350]"
intacto,"[7063, 21225, 837, 6736, 11488]"
morvern callar,"[18877, 1864, 3211, 14507, 9001]"
the lord of the rings: the two towers,"[5310, 3693, 13108, 2562, 15450]"
devils on the doorstep,"[16582, 6951, 8038, 13140, 2932]"
25th hour,"[17198, 2164, 907, 5465, 6665]"
antwone fisher,"[13387, 13939, 16342, 5285, 1540]"
gangs of new york,"[368, 6993, 8245, 17870, 6867]"
two weeks notice,"[16527, 95, 11092, 663, 5740]"
the wild thornberrys movie,"[4802, 19303, 4052, 2927, 10518]"
narc,"[18411, 15668, 10718, 1800, 11883]"
bad influence,"[15966, 6843, 17721, 282, 123]"
blue steel,"[5076, 3354, 16395, 21243, 384]"
the children's hour,"[8976, 4827, 9162, 6309, 2230]"
company business,"[10023, 9496, 10552, 10854, 1775]"
the duellists,"[21584, 8681, 8507, 14019, 6144]"
a kiss before dying,"[6797, 3273, 15276, 8778, 5227]"
legend of the lost,"[571, 10180, 16805, 3711, 4219]"
miami blues,"[5212, 3343, 8560, 703, 3353]"
my girl 2,"[4417, 13387, 615, 17655, 13801]"
my girl,"[4416, 5873, 13939, 13690, 20399]"
my neighbor totoro,"[6679, 8696, 16413, 9187, 20821]"
the road to hong kong,"[5492, 3883, 3885, 10854, 3884]"
the thief of bagdad,"[8743, 2680, 10424, 8470, 10049]"
war and peace,"[15035, 3380, 11445, 1097, 1341]"
where’s poppa?,"[17709, 16321, 2542, 5206, 10764]"
the whistle blower,"[89, 5159, 9518, 5578, 10468]"
black christmas,"[16572, 4490, 11211, 15162, 5171]"
the day of the triffids,"[21359, 1708, 970, 2680, 11587]"
invaders from mars,"[13866, 1926, 10049, 5935, 3540]"
the story of o,"[13168, 17821, 15476, 20172, 13201]"
asoka,"[13984, 17067, 11492, 7954, 6913]"
fat city,"[2312, 9280, 4541, 8308, 19660]"
"love, honour and obey","[10722, 8806, 3469, 13816, 10174]"
quicksilver,"[6158, 6195, 8459, 7182, 9027]"
catch me if you can,"[10571, 858, 12131, 629, 8703]"
pinocchio,"[20587, 722, 13753, 12811, 1471]"
chicago,"[3290, 10199, 142, 12214, 21611]"
the hours,"[13983, 10193, 12631, 3410, 2930]"
max,"[1795, 2727, 6891, 12698, 11139]"
nicholas nickleby,"[21584, 15503, 1416, 1285, 7349]"
the pianist,"[2472, 11139, 180, 21009, 20547]"
heavy metal 2000,"[5657, 15267, 8934, 13480, 4926]"
house on the edge of the park,"[2627, 5712, 5706, 11392, 17606]"
the king of comedy,"[16567, 4042, 6501, 12671, 16450]"
love liza,"[17043, 4432, 20694, 18738, 14436]"
confessions of a dangerous mind,"[4444, 4445, 4446, 18354, 10764]"
confessions of a dangerous mind,"[4444, 4445, 4446, 18354, 10764]"
confessions of a dangerous mind,"[4444, 4445, 4446, 18354, 10764]"
confessions of a dangerous mind,"[4444, 4445, 4446, 18354, 10764]"
blue collar comedy tour: the movie,"[21284, 2691, 19440, 12882, 11966]"
just married,"[3216, 18197, 9368, 17838, 17375]"
the son,"[8186, 11840, 14910, 20738, 14220]"
double whammy,"[8806, 2297, 4582, 137, 2164]"
a guy thing,"[1226, 20016, 2534, 19901, 7415]"
national security,"[16559, 2475, 6576, 17058, 11424]"
big shot's funeral,"[8038, 2932, 11875, 342, 13738]"
city of god,"[4623, 14999, 12639, 6992, 20132]"
above suspicion,"[4582, 12456, 15074, 3429, 12276]"
the american friend,"[6623, 577, 6528, 10014, 1795]"
american me,"[15913, 21188, 5794, 494, 21571]"
band of outsiders,"[21309, 21602, 6068, 2057, 6822]"
cb4,"[12491, 17724, 7569, 6235, 16353]"
the deathmaker,"[10153, 5297, 11041, 7256, 6014]"
dogfight,"[12365, 15182, 10861, 5295, 8065]"
"easy come, easy go","[2572, 5111, 11949, 7446, 7241]"
fun in acapulco,"[16365, 1017, 9432, 2764, 11630]"
girls! girls! girls!,"[20443, 16665, 5502, 4824, 9362]"
imitation of life,"[6423, 6297, 5163, 85, 11587]"
a little romance,"[6457, 16688, 4620, 16119, 7429]"
mystery date,"[20081, 424, 7, 19766, 2847]"
pépé le moko,"[10310, 4630, 3627, 7279, 6077]"
secret admirer,"[20618, 20484, 8921, 284, 5989]"
summer lovers,"[15966, 20618, 18345, 12393, 9953]"
the woman in red,"[16321, 1613, 14303, 7612, 2866]"
amen.,"[19172, 10234, 3862, 14363, 8447]"
bullet,"[3415, 6681, 9056, 4117, 332]"
claudine,"[1789, 15320, 7964, 17547, 19686]"
dead reckoning,"[2145, 9468, 4677, 7567, 1250]"
the devil at 4 o'clock,"[8065, 2493, 7249, 5061, 2313]"
ethan frome,"[1265, 4184, 2491, 2023, 3496]"
gus,"[6727, 16604, 11408, 9308, 17057]"
the harder they come,"[11760, 13886, 111, 5830, 21159]"
krush groove,"[4192, 4219, 11567, 571, 3088]"
the moon-spinners,"[13203, 10382, 20118, 16012, 13726]"
sugar hill,"[20177, 2634, 10504, 10519, 6896]"
final destination 2,"[2112, 21193, 2497, 20812, 8005]"
the recruit,"[16805, 13375, 1958, 12178, 332]"
the guru,"[7820, 3384, 1115, 7612, 15309]"
